ID,timestamp,cpu_type,cpu_limit,ram_limit,cpu_usage,ram_usage,num_req,conc_lvl,latency
42330,2021-11-12 04:20:45,Intel Core i5-11600KF,3.0,69M,0.0,9093120.0,100,1,39000
35461,2022-03-07 13:27:51,AMD Ryzen 7 5700G,0.2,384M,0.159412,57061376.0,300,61,6194000
18771,2021-11-15 13:09:56,Intel Core i7-11700T,3.5,70M,0.271802,55013376.0,200,91,8885000
46511,2022-03-06 16:04:17,Intel Core i5-11600T,0.2,128M,0.195115,68554752.0,700,81,13691000
1073,2022-03-11 14:44:10,Intel Xeon Gold 6312U,0.1,512M,0.096489,43458560.0,100,21,49413000
21638,2021-11-11 11:23:56,AMD EPYC 7713,2.5,67M,0.364575,57987072.0,500,11,1029000
17065,2021-11-03 04:32:27,AMD EPYC 7543,0.5,80M,0.421742,60493824.0,700,31,4298000
37298,2022-03-17 16:28:16,Intel Xeon Platinum 8362,1.6,896M,0.024133,51335168.0,100,51,4747000
29351,2022-03-17 01:35:20,Intel Xeon Gold 5318Y,0.9,256M,0.170453,49192960.0,1000,21,2078000
32626,2021-11-12 20:06:57,Intel Xeon Gold 6326,2.0,70M,0.463072,59838464.0,700,1,175000
3159,2021-11-14 04:31:38,Intel Core i3-10105T,2.5,65M,0.385142,59428864.0,700,21,1880000
38353,2021-11-03 04:56:11,Intel Core i3-10325,0.5,80M,0.456189,61399040.0,800,31,4205000
35755,2022-03-17 06:56:51,Intel Core i3-10305T,0.3,512M,0.096144,48914432.0,200,51,5135000
21292,2022-03-19 03:54:44,Intel Xeon Gold 5318Y,0.7,768M,0.1982,50823168.0,600,11,1077000
34650,2022-03-19 00:39:52,Intel Core i7-11700K,1.0,896M,0.158549,46481408.0,300,31,3184000
21398,2021-10-29 02:56:49,Intel Xeon Silver 4316,3.5,150M,0.056272,47951872.0,100,51,4827000
31334,2022-03-06 04:23:06,Intel Xeon Gold 6330,0.1,640M,0.100763,63066112.0,1000,21,10405000
18324,2021-11-11 02:19:58,AMD EPYC 7543,1.0,70M,0.372139,58839040.0,500,21,1940000
19680,2021-11-03 20:40:36,Intel Xeon Gold 5318Y,1.0,75M,0.39407,55566336.0,1000,21,2102000
5974,2022-03-11 16:59:27,Intel Xeon Platinum 8351N,0.1,384M,0.099906,58159104.0,800,1,411000
3729,2022-03-07 08:52:18,Intel Xeon Gold 6338N,0.2,128M,0.196267,71311360.0,900,61,9660000
490,2021-11-16 19:14:38,Intel Core i5-11600KF,4.0,65M,0.650907,53608448.0,1000,31,3046000
22092,2021-11-13 00:00:17,Intel Xeon Gold 5318Y,3.5,70M,0.382253,56229888.0,400,81,8028000
33949,2021-11-09 19:42:15,Intel Pentium Gold G6405,0.5,71M,0.207763,55021568.0,200,1,97000
1375,2022-03-19 02:35:47,Intel Xeon Gold 6346,0.8,896M,0.030931,48787456.0,200,1,42000
37782,2022-03-11 10:14:25,Intel Xeon Gold 6346,0.4,512M,0.129534,59994112.0,500,91,9973000
49002,2022-03-18 20:17:04,Intel Xeon Gold 6328H,1.5,640M,0.229866,51175424.0,900,11,1098000
31658,2021-11-04 18:02:11,Intel Pentium Gold G6505,2.0,85M,0.323517,57077760.0,600,51,5245000
17010,2022-03-17 03:50:50,Intel Xeon Gold 5320T,0.6,128M,0.116892,47669248.0,300,41,4056000
4758,2022-03-17 03:49:00,Intel Xeon Platinum 8360HL,0.6,768M,0.143241,48295936.0,300,11,1068000
30341,2022-03-19 07:14:14,AMD Ryzen 7 5800HS,0.4,640M,0.116771,51384320.0,700,51,4904000
10304,2022-03-04 23:32:05,Intel Core i9-11900K,0.1,128M,0.10042,72278016.0,900,71,36104000
6040,2022-03-19 09:12:42,Intel Xeon Platinum 8352V,0.2,384M,0.184173,52994048.0,400,11,2970000
28756,2021-10-27 09:15:38,Intel Core i5-11600K,0.5,200M,0.316504,57012224.0,200,61,7842000
2841,2021-11-04 19:11:29,AMD EPYC 74F3,2.0,85M,0.304782,62001152.0,1000,71,7377000
36948,2022-03-17 12:35:35,AMD Ryzen 7 5700G,2.0,512M,0.088498,49209344.0,300,1,36000
36854,2022-03-11 15:51:51,Intel Xeon Gold 6330H,1.6,384M,0.118211,51355648.0,1000,41,4061000
56028,2022-03-17 16:32:46,AMD EPYC 7543P,1.6,128M,0.136377,50941952.0,300,21,2070000
2887,2021-11-15 08:55:14,Intel Xeon Silver 4310,3.5,73M,0.332654,60882944.0,900,91,9059000
8876,2022-03-16 21:47:38,Intel Xeon Gold 6346,1.2,512M,0.127735,48488448.0,300,21,2090000
20923,2021-11-12 00:33:34,AMD Ryzen 5 5600G,1.5,69M,0.337459,55758848.0,600,91,9275000
45039,2022-03-18 19:43:00,AMD EPYC 7543P,1.5,384M,0.122408,48504832.0,400,1,38000
23067,2021-11-10 03:14:49,AMD EPYC 75F3,0.5,71M,0.309788,56979456.0,200,81,13099000
39439,2022-03-18 23:57:27,AMD Ryzen 9 5900HX,1.1,1024M,0.173269,51216384.0,600,51,5052000
14997,2021-11-11 16:32:34,Intel Xeon Silver 4314,1.5,73M,0.0,37302272.0,100,11,974000
22837,2022-03-11 07:35:37,Intel Core i5-11600KF,0.3,1024M,0.112877,57819136.0,300,81,9116000
41979,2022-03-19 09:07:45,AMD EPYC 7313P,0.2,640M,0.158654,54505472.0,300,51,5469000
17750,2022-03-11 16:41:26,Intel Core i5-11600,1.7,1024M,0.198274,49135616.0,900,31,3217000
55552,2022-03-17 03:43:32,Intel Xeon Silver 4309Y,0.6,768M,0.0,38088704.0,100,11,1020000
45349,2022-03-16 19:54:24,Intel Xeon Platinum 8353H,1.4,512M,0.124893,52183040.0,400,51,4976000
19023,2022-03-19 08:06:18,Intel Xeon Platinum 8353H,0.3,768M,0.135916,53702656.0,600,1,96000
17575,2021-11-11 09:25:49,Intel Core i7-11700KF,2.5,68M,0.300162,58834944.0,400,1,42000
5602,2021-11-12 10:19:00,Intel Core i3-10325,3.0,66M,0.387358,56311808.0,700,11,969000
32894,2021-11-13 16:32:16,Intel Xeon Gold 6342,2.5,71M,0.347368,60227584.0,600,1,43000
13921,2022-03-16 20:53:41,Intel Core i3-10105,1.3,256M,0.148547,49860608.0,400,41,3943000
5730,2022-03-17 12:40:57,Intel Core i5-11600KF,2.0,1024M,0.126648,45940736.0,400,21,1925000
14745,2022-03-18 14:38:19,Intel Xeon Gold 5318H,2.0,768M,0.091206,49143808.0,200,31,3160000
5296,2022-03-11 10:02:21,AMD EPYC 7763,0.4,768M,0.129721,58478592.0,400,81,8538000
45747,2022-03-19 03:39:45,Intel Xeon Gold 6354,0.7,256M,0.125664,47243264.0,300,11,1069000
13851,2022-03-18 00:01:32,Intel Xeon Silver 4309Y,0.9,896M,0.142245,50249728.0,800,41,4018000
53461,2022-03-18 02:25:54,AMD EPYC 7763,0.6,384M,0.076812,50569216.0,200,31,3000000
17696,2022-03-19 08:20:31,Intel Core i5-11500T,0.3,896M,0.120556,52441088.0,700,51,5015000
25274,2022-03-17 19:29:34,Intel Core i3-10105T,1.3,1024M,0.070302,45694976.0,200,41,3874000
42939,2022-03-16 16:48:03,AMD EPYC 75F3,1.7,256M,0.0791,49881088.0,300,1,36000
28379,2021-11-03 15:16:00,Intel Core i7-11700T,1.0,85M,0.285265,59035648.0,300,41,4026000
20918,2022-03-19 00:29:34,Intel Core i9-11900,1.1,384M,0.118272,51580928.0,1000,41,4003000
42833,2021-11-11 20:46:20,Intel Core i7-11700F,1.5,71M,0.372686,61329408.0,600,11,980000
44306,2022-03-18 06:49:49,Intel Xeon Gold 6354,0.2,640M,0.151954,53297152.0,400,1,110000
40437,2022-03-18 19:10:07,Intel Core i3-10105F,1.6,512M,0.245021,48951296.0,800,21,1971000
6869,2021-11-09 18:04:46,Intel Xeon Platinum 8354H,0.5,74M,0.464564,66633728.0,400,91,18341000
52235,2021-10-28 17:49:36,Intel Xeon Gold 5318N,2.5,100M,0.318592,61911040.0,500,11,1056000
21042,2022-03-07 12:06:02,Intel Xeon Gold 6338T,0.2,896M,0.170448,55201792.0,200,61,9607000
45760,2022-03-17 21:19:12,AMD EPYC 7413,1.2,640M,0.195306,49414144.0,1000,31,3144000
43240,2021-11-10 01:34:36,AMD EPYC 7443P,1.0,74M,0.498532,65388544.0,200,51,5969000
9943,2022-03-17 03:04:53,AMD Ryzen 9 5900HX,0.7,896M,0.165962,49676288.0,600,31,3100000
9643,2021-11-16 06:54:17,Intel Xeon Gold 6328H,4.0,71M,0.253956,56176640.0,200,81,8606000
14892,2022-03-19 01:20:27,Intel Pentium Gold G6405T,1.0,128M,0.144939,49434624.0,900,41,3955000
45429,2021-11-13 19:29:28,Intel Core i7-11700K,4.0,71M,0.394801,61931520.0,400,101,9950000
29709,2022-03-17 13:35:30,Intel Xeon Platinum 8376HL,1.9,512M,0.119028,49274880.0,300,21,2061000
39661,2022-03-16 14:45:52,Intel Xeon Gold 6312U,1.9,384M,0.052344,50769920.0,200,11,1150000
39449,2022-03-11 14:26:54,Intel Xeon Gold 6330H,1.5,768M,0.218022,50475008.0,300,41,3558000
38196,2022-03-19 02:03:31,AMD EPYC 75F3,0.9,1024M,0.16504,50581504.0,700,41,3835000
9190,2022-03-18 23:13:15,Intel Xeon Gold 6348,1.2,640M,0.114972,52297728.0,800,51,4932000
56428,2022-03-18 17:06:43,Intel Core i5-11600,1.8,1024M,0.1118,51208192.0,800,1,37000
21650,2022-03-18 03:43:14,AMD Ryzen 9 5980HS,0.5,1024M,0.152063,48979968.0,600,11,1018000
3786,2021-10-28 13:45:41,Intel Xeon Platinum 8380H,2.5,200M,0.208894,56434688.0,200,41,4053000
34552,2021-11-12 15:04:53,Intel Pentium Gold G6405T,3.5,75M,0.419137,57577472.0,900,41,4072000
29809,2021-10-28 13:46:10,AMD Ryzen 3 5300G,2.5,200M,0.234426,55349248.0,200,51,4916000
39884,2022-03-17 05:51:23,Intel Xeon Gold 6348,0.4,384M,0.079815,48701440.0,200,21,2011000
49646,2022-03-11 17:01:12,Intel Xeon Gold 6330,1.8,640M,0.10438,46874624.0,300,1,40000
4683,2022-03-07 12:51:10,Intel Pentium Gold G6605,0.2,256M,0.19289,64372736.0,600,41,7138000
42814,2021-11-04 02:12:14,Intel Xeon Platinum 8380H,1.5,90M,0.325042,58003456.0,500,81,8569000
4270,2021-11-04 03:18:22,Intel Xeon Gold 6334,1.5,90M,0.393039,60813312.0,1000,11,1082000
32113,2022-03-10 23:20:03,Intel Xeon Platinum 8352M,0.2,384M,0.201597,72732672.0,600,91,55928000
34806,2022-03-07 01:56:51,Intel Xeon Platinum 8358P,0.2,256M,0.189382,67813376.0,700,91,10046000
20425,2022-03-04 17:20:20,AMD Ryzen 7 5800HS,0.1,128M,0.101072,69492736.0,1000,101,40812000
42049,2022-03-17 06:15:31,Intel Xeon Gold 6336Y,0.4,384M,0.122077,51290112.0,700,1,62000
19281,2022-03-18 01:26:12,Intel Core i7-11700,0.7,896M,0.079577,48201728.0,200,41,4247000
56816,2021-11-11 13:57:49,Intel Pentium Gold G6505T,2.5,66M,0.358055,59232256.0,800,91,8638000
52844,2022-03-19 06:45:51,Intel Xeon Silver 4316,0.4,896M,0.153847,49852416.0,300,1,163000
45203,2022-03-05 21:08:38,AMD EPYC 7313,0.1,640M,0.097028,63823872.0,300,71,31925000
48664,2022-03-18 06:41:37,Intel Xeon Platinum 8353H,0.2,128M,0.11341,51732480.0,200,41,9401000
40644,2021-11-04 11:30:17,Intel Xeon Gold 6348H,1.5,65M,0.241646,49422336.0,200,61,6365000
3340,2022-03-18 03:00:10,Intel Core i5-11600T,0.6,768M,0.223248,48963584.0,800,31,3056000
51586,2022-03-17 04:32:09,AMD Ryzen 9 5980HS,0.6,128M,0.098856,49377280.0,900,41,4136000
19037,2021-11-05 13:19:53,Intel Pentium Gold G6405,3.0,95M,0.054835,45584384.0,100,41,4071000
32230,2021-10-27 04:06:35,Intel Core i3-10325,0.5,300M,0.435729,65089536.0,500,11,1024000
44463,2021-11-06 23:10:01,Intel Pentium Gold G6505,4.0,75M,0.37711,56123392.0,600,51,5186000
38679,2021-11-12 20:07:22,Intel Xeon Silver 4316,3.5,72M,0.359342,57896960.0,500,61,5796000
14287,2021-11-12 02:17:36,Intel Xeon Platinum 8362,1.5,68M,0.365735,54951936.0,600,51,4727000
41863,2021-11-13 18:43:12,Intel Xeon Platinum 8380HL,4.0,72M,0.445502,64094208.0,900,101,10468000
41282,2022-03-18 17:37:06,AMD EPYC 7763,1.7,896M,0.063829,47738880.0,200,21,2154000
2031,2022-03-11 15:56:01,AMD EPYC 7453,1.7,896M,0.027417,43307008.0,100,31,3189000
21473,2021-11-06 20:25:36,Intel Xeon Platinum 8376HL,4.0,85M,0.425977,61386752.0,1000,21,2102000
17197,2021-11-10 01:35:10,Intel Core i5-11500T,0.5,72M,0.471313,68304896.0,700,91,15200000
7235,2022-03-18 21:47:12,Intel Xeon Platinum 8360HL,1.3,384M,0.160142,51437568.0,500,1,37000
12755,2021-11-10 16:33:57,Intel Core i5-11600,2.0,73M,0.081437,50835456.0,100,61,6197000
15327,2022-03-18 20:41:10,Intel Xeon Platinum 8368,1.4,128M,0.143929,48652288.0,300,31,2747000
30951,2022-03-17 15:05:48,Intel Xeon Gold 5318N,1.8,768M,0.149714,49639424.0,800,41,4154000
20590,2022-03-07 14:35:22,Intel Xeon Platinum 8376HL,0.2,896M,0.187659,68620288.0,1000,1,198000
46751,2021-11-14 01:56:48,Intel Pentium Gold G6405T,2.5,66M,0.245471,51306496.0,200,71,7393000
29850,2022-03-16 20:54:17,Intel Xeon Silver 4310T,1.3,512M,0.126592,52723712.0,400,51,4740000
1079,2022-03-19 02:44:46,Intel Xeon Gold 6314U,0.8,384M,0.161751,47616000.0,400,31,3032000
18610,2021-11-11 18:22:14,Intel Xeon Platinum 8360HL,1.5,72M,0.0,35258368.0,100,11,975000
48219,2022-03-11 04:57:48,Intel Pentium Gold G6405,0.2,640M,0.20081,63807488.0,1000,41,26295000
55285,2022-03-18 05:55:57,Intel Xeon Gold 6354,0.3,1024M,0.136603,52916224.0,700,1,84000
50494,2022-03-17 13:56:52,Intel Core i7-11700,1.9,256M,0.155087,49082368.0,700,21,2134000
28091,2021-11-15 07:43:49,Intel Xeon Platinum 8376H,3.5,73M,0.351342,55197696.0,400,61,5998000
53502,2022-03-17 20:55:02,AMD EPYC 72F3,1.2,384M,0.17179,52015104.0,700,41,4083000
27281,2022-03-18 23:38:37,Intel Xeon Platinum 8376H,1.1,1024M,0.1901,48107520.0,300,11,1025000
50971,2021-11-11 07:40:13,Intel Xeon Gold 6334,2.5,69M,0.347636,58339328.0,400,21,1830000
38417,2022-03-06 21:22:52,Intel Core i5-11400F,0.1,896M,0.100624,59723776.0,1000,11,6684000
27672,2022-03-18 08:19:23,Intel Xeon Gold 6346,0.2,768M,0.182554,55181312.0,900,11,1247000
26026,2022-03-16 20:49:52,Intel Core i5-11600T,1.3,128M,0.143049,52047872.0,300,51,4981000
48068,2022-03-11 14:26:20,Intel Core i9-11900KF,1.5,128M,0.214459,50675712.0,300,31,2550000
14318,2021-11-10 02:44:30,Intel Xeon Gold 6328H,1.0,72M,0.098451,55582720.0,100,81,9284000
28805,2022-03-17 21:24:36,Intel Core i9-11900KF,1.1,768M,0.0,38105088.0,100,1,33000
14506,2021-11-04 02:16:10,Intel Core i5-11400,1.5,90M,0.362738,59441152.0,600,11,1105000
36630,2022-03-06 14:34:09,Intel Core i5-11500,0.2,128M,0.183092,61665280.0,400,11,3003000
2936,2022-03-16 13:52:47,Intel Xeon Silver 4309Y,2.0,128M,0.133339,49487872.0,400,21,2084000
3917,2022-03-16 20:04:02,AMD Ryzen 7 5800HS,1.4,256M,0.155584,49602560.0,600,31,3083000
30063,2022-03-05 04:27:47,AMD EPYC 7313,0.1,256M,0.100283,60129280.0,600,21,9674000
34457,2022-03-18 07:05:50,Intel Pentium Gold G6405,0.2,512M,0.191619,54493184.0,500,31,7431000
26299,2021-11-16 06:52:14,Intel Core i5-11600T,4.0,71M,0.231138,56078336.0,200,41,4016000
28112,2021-11-13 18:11:16,Intel Xeon Gold 6342,4.0,72M,0.743769,61444096.0,800,11,1032000
53546,2021-11-12 15:54:25,AMD EPYC 7643,3.5,74M,0.354324,56029184.0,400,51,4982000
47115,2021-10-29 05:01:56,AMD Ryzen 7 5800H,3.5,100M,0.28594,60096512.0,300,31,3180000
33073,2022-03-18 17:05:59,Intel Xeon Gold 6338T,1.8,1024M,0.108664,51068928.0,700,51,5122000
36824,2021-11-13 09:29:00,AMD EPYC 7313P,3.5,66M,0.363593,56279040.0,1000,41,3985000
57231,2022-03-18 03:25:27,Intel Xeon Gold 6338N,0.5,640M,0.033031,47980544.0,200,1,39000
9837,2022-03-07 18:28:45,Intel Xeon Platinum 8358,0.1,512M,0.096583,53325824.0,100,61,24904000
50383,2021-11-11 09:22:33,AMD Ryzen 9 5980HS,1.0,66M,0.279151,49721344.0,300,51,4688000
9706,2022-03-11 16:24:19,Intel Core i5-11600T,1.7,384M,0.18096,48025600.0,700,31,2886000
35081,2021-10-28 00:44:49,Intel Xeon Gold 5318N,1.0,100M,0.296234,59928576.0,400,31,3080000
30720,2022-03-07 09:09:27,Intel Xeon Platinum 8360Y,0.2,512M,0.19309,62230528.0,800,21,3411000
26027,2021-11-11 04:39:39,Intel Xeon Platinum 8376HL,1.0,69M,0.348292,60973056.0,700,81,7564000
14308,2021-10-28 21:01:32,Intel Xeon Gold 6312U,3.0,200M,0.35755,58142720.0,1000,61,6153000
51817,2022-03-18 23:50:56,Intel Pentium Gold G6405T,1.1,896M,0.17157,53399552.0,500,51,4860000
34581,2022-03-11 16:35:46,Intel Xeon Platinum 8380H,0.1,896M,0.097368,58290176.0,700,31,9293000
19880,2021-11-13 15:00:00,Intel Xeon Gold 6334,2.5,72M,0.339836,59809792.0,700,91,8563000
41798,2021-11-06 13:39:48,AMD EPYC 7443P,3.5,65M,0.331748,57036800.0,600,81,8159000
2062,2022-03-17 15:33:43,Intel Xeon Platinum 8380HL,1.7,640M,0.121365,49418240.0,300,31,3135000
6470,2022-03-16 18:42:58,Intel Core i7-11700K,1.5,768M,0.015219,44085248.0,100,31,2855000
17400,2022-03-19 04:52:05,Intel Core i3-10325,0.6,896M,0.199848,49192960.0,500,31,2848000
6477,2021-11-12 02:54:33,AMD EPYC 7343,1.5,68M,0.413071,51785728.0,900,21,1988000
38220,2021-11-13 16:00:20,AMD EPYC 7313,2.5,71M,0.217135,54710272.0,200,21,2011000
11279,2021-11-12 17:27:30,Intel Xeon Silver 4309Y,2.0,71M,0.438196,53919744.0,300,61,5972000
29831,2022-03-17 02:11:15,Intel Core i5-11600T,0.8,1024M,0.168919,49995776.0,700,31,2966000
16940,2022-03-19 00:21:39,Intel Xeon Platinum 8380,1.1,256M,0.112582,52264960.0,900,51,4902000
29122,2022-03-16 14:24:41,Intel Core i7-11700T,2.0,640M,0.186655,50745344.0,900,11,990000
42674,2022-03-16 20:58:06,Intel Core i5-11500,1.3,640M,0.137176,48848896.0,500,31,3106000
58585,2022-03-18 05:55:55,AMD Ryzen 7 5700G,0.3,768M,0.134196,52023296.0,700,1,88000
37038,2022-03-17 12:39:18,Intel Pentium Gold G6605,2.0,768M,0.110315,49643520.0,400,1,38000
8531,2021-11-09 09:48:14,Intel Xeon Silver 4316,0.5,73M,0.443942,61931520.0,600,51,6685000
43129,2021-11-05 09:21:52,Intel Pentium Gold G6605,2.5,75M,0.268972,61063168.0,300,1,46000
20470,2021-11-06 21:46:13,Intel Core i3-10105T,4.0,80M,0.378582,57708544.0,800,41,4042000
23047,2022-03-17 21:08:23,Intel Xeon Platinum 8360HL,1.2,128M,0.180942,47325184.0,900,21,2069000
9095,2022-03-17 17:55:40,Intel Xeon Gold 6342,1.5,768M,0.217198,48922624.0,700,31,2938000
19522,2022-03-18 04:06:15,Intel Xeon Platinum 8352M,0.5,512M,0.191068,48795648.0,900,11,1033000
52471,2022-03-11 10:39:27,AMD EPYC 7713P,0.4,512M,0.152219,58871808.0,700,61,6589000
32092,2021-11-16 06:48:00,Intel Xeon Gold 6330H,4.0,71M,0.0,44232704.0,100,31,2942000
16972,2022-03-10 03:55:40,Intel Core i7-11700K,0.1,256M,0.100822,65863680.0,700,91,171801000
36133,2022-03-18 19:51:25,AMD EPYC 7343,1.5,640M,0.143603,50647040.0,500,41,3818000
5515,2022-03-18 23:57:19,Intel Core i5-11600K,1.1,512M,0.157303,50298880.0,600,51,5209000
11781,2022-03-18 01:03:38,Intel Xeon Gold 6338N,0.8,1024M,0.126963,51167232.0,900,1,37000
8226,2021-11-15 03:51:20,Intel Xeon Gold 6338T,3.5,75M,0.35863,61165568.0,400,11,1018000
15310,2022-03-17 20:26:18,Intel Core i5-11600K,1.2,128M,0.022969,45920256.0,100,51,5252000
24604,2022-03-06 07:22:41,Intel Core i7-11700K,0.1,768M,0.101022,63877120.0,800,41,17399000
35163,2022-03-05 20:10:32,Intel Xeon Gold 6348H,0.1,512M,0.100813,74899456.0,1000,101,47802000
51921,2022-03-19 03:46:52,Intel Xeon Gold 5318S,0.7,384M,0.138557,50958336.0,400,51,5058000
5506,2022-03-11 18:04:34,Intel Xeon Gold 6328H,1.9,384M,0.128851,48091136.0,300,21,2067000
26478,2022-03-11 09:43:25,AMD EPYC 7413,0.4,1024M,0.118926,51986432.0,200,51,5268000
51322,2022-03-17 19:32:19,Intel Xeon Gold 6330H,1.3,512M,0.109922,48660480.0,300,31,3011000
924,2022-03-18 18:14:23,Intel Xeon Platinum 8351N,1.7,1024M,0.113016,53055488.0,800,51,5111000
40902,2022-03-18 14:59:54,Intel Core i7-11700F,2.0,512M,0.123283,53428224.0,700,1,33000
12070,2022-03-16 14:35:19,AMD EPYC 7643,2.0,384M,0.165484,48095232.0,1000,11,1068000
50505,2022-03-17 19:41:30,Intel Core i3-10325,1.3,896M,0.139053,48971776.0,500,31,2934000
11706,2021-10-27 15:08:44,Intel Xeon Silver 4310T,0.5,150M,0.102354,48410624.0,100,51,5908000
41439,2022-03-17 20:56:47,Intel Core i5-11600T,1.2,768M,0.100057,52600832.0,800,1,35000
35892,2021-11-06 18:16:42,AMD EPYC 7763,4.0,90M,0.397902,56438784.0,900,31,3114000
22057,2022-03-19 07:33:19,AMD EPYC 75F3,0.4,896M,0.127496,52871168.0,900,51,5106000
30916,2022-03-11 15:43:54,Intel Core i7-11700F,0.1,256M,0.097106,50839552.0,400,21,10591000
19158,2022-03-18 14:45:55,AMD Ryzen 9 5980HS,2.0,768M,0.123118,50769920.0,400,31,3092000
40388,2022-03-18 04:56:32,Intel Core i5-11600KF,0.4,384M,0.164442,52031488.0,700,41,3980000
6559,2021-11-10 20:45:24,Intel Core i5-11600K,1.0,73M,0.344264,55013376.0,500,41,4115000
52196,2021-11-16 05:06:24,Intel Xeon Gold 6328HL,4.0,72M,0.273591,58183680.0,300,11,982000
41913,2022-03-11 14:55:01,AMD EPYC 75F3,1.6,896M,0.060047,43917312.0,100,41,3563000
12720,2022-03-17 14:40:43,Intel Core i3-10305,1.8,512M,0.115324,51150848.0,400,51,4978000
42614,2021-11-13 22:38:05,Intel Core i7-11700F,2.5,68M,0.658405,57184256.0,700,11,978000
54859,2022-03-17 17:23:29,Intel Core i5-11400,1.6,128M,0.104638,53174272.0,1000,41,4215000
41183,2021-11-13 21:13:24,AMD Ryzen 3 5300G,4.0,70M,0.205528,51855360.0,200,11,1068000
9627,2022-03-18 14:58:09,Intel Core i7-11700F,2.0,768M,0.156406,52289536.0,600,41,3926000
5798,2021-11-03 23:52:57,Intel Xeon Gold 5320T,1.5,95M,0.292134,54902784.0,300,41,4166000
28557,2021-10-29 09:05:05,Intel Xeon Gold 6348,4.0,150M,0.272405,61874176.0,500,1,41000
22366,2021-11-15 21:10:46,Intel Xeon Gold 6338N,3.5,66M,0.302171,57163776.0,600,81,7972000
38650,2022-03-18 14:46:48,Intel Xeon Silver 4314,2.0,512M,0.123991,50950144.0,400,41,4094000
9782,2021-11-06 17:27:44,AMD EPYC 74F3,4.0,90M,0.319646,62791680.0,500,101,10258000
44116,2021-11-09 23:19:02,Intel Core i7-11700K,0.5,65M,0.41721,55922688.0,300,71,12385000
27832,2022-03-11 15:43:36,AMD EPYC 75F3,1.6,512M,0.112472,51511296.0,900,51,5283000
26025,2022-03-06 05:57:38,Intel Xeon Platinum 8351N,0.1,768M,0.100498,52404224.0,700,21,11960000
18565,2022-03-19 10:15:38,AMD Ryzen 7 5700G,0.2,128M,0.19529,57339904.0,700,51,5384000
19627,2022-03-06 04:36:41,Intel Xeon Gold 6334,0.1,768M,0.071289,47849472.0,100,31,11925000
17857,2022-03-11 10:26:41,Intel Xeon Platinum 8360HL,0.4,1024M,0.129496,59330560.0,600,81,8721000
38871,2022-03-17 19:21:08,AMD EPYC 7343,1.4,1024M,0.151954,50933760.0,1000,31,3067000
39516,2022-03-16 18:26:11,AMD EPYC 7413,1.6,640M,0.206007,49893376.0,900,21,2060000
29793,2022-03-18 20:03:54,Intel Core i5-11500T,1.5,256M,0.165389,50810880.0,700,31,3205000
27843,2021-10-28 08:19:01,Intel Core i5-11400,2.0,200M,0.324398,56291328.0,400,61,6022000
13009,2021-11-11 20:56:26,Intel Core i3-10305,3.0,74M,0.385667,60518400.0,1000,61,5553000
41850,2022-03-18 20:52:21,Intel Core i3-10105T,1.4,768M,0.181743,50708480.0,500,51,4845000
51929,2021-11-13 19:43:54,Intel Xeon Platinum 8352S,4.0,71M,0.594011,61730816.0,600,11,1015000
51638,2022-03-04 19:03:44,Intel Core i5-11600KF,0.1,128M,0.097358,69124096.0,500,91,46292000
31097,2022-03-18 06:08:38,AMD EPYC 7543,0.3,256M,0.157719,50622464.0,800,31,3079000
15966,2021-11-04 20:00:09,Intel Core i9-11900,2.0,80M,0.344501,56123392.0,600,41,4179000
54924,2022-03-07 14:40:12,Intel Xeon Gold 5318S,0.2,896M,0.16161,59502592.0,200,91,9896000
49056,2022-03-17 06:02:35,Intel Xeon Gold 5320H,0.4,256M,0.139315,48914432.0,500,1,51000
25785,2022-03-11 14:53:45,Intel Core i7-11700F,1.6,896M,0.0,34455552.0,100,1,102000
38308,2022-03-11 07:19:18,AMD EPYC 7443P,0.3,896M,0.0,41172992.0,100,11,1084000
33189,2022-03-09 13:47:01,Intel Core i5-11400F,0.1,896M,0.096565,50987008.0,100,61,104619000
26347,2021-11-15 06:34:05,Intel Xeon Gold 6338T,3.5,74M,0.388556,55271424.0,800,21,2108000
48849,2022-03-11 09:49:15,Intel Xeon Platinum 8360H,0.4,512M,0.162941,51695616.0,300,31,3118000
18690,2021-11-10 18:36:32,Intel Xeon Gold 6334,1.0,74M,0.249293,57880576.0,300,81,8079000
24849,2021-11-14 13:30:15,AMD Ryzen 3 5300G,3.0,72M,0.377004,55668736.0,1000,41,3792000
16555,2021-11-12 02:25:06,Intel Core i3-10105F,1.5,68M,0.405165,58576896.0,700,11,1010000
3956,2022-03-11 01:59:15,Intel Xeon Platinum 8376HL,0.2,768M,0.201241,70856704.0,800,81,58501000
5606,2021-11-03 22:52:37,AMD EPYC 72F3,1.0,65M,0.0,45027328.0,300,41,4265000
57657,2022-03-18 23:00:54,Intel Xeon Gold 6342,1.2,384M,0.170389,46456832.0,700,21,2137000
45825,2022-03-17 20:54:09,Intel Xeon Gold 5318Y,1.2,512M,0.175869,48480256.0,700,31,3053000
24846,2021-11-08 14:19:21,Intel Xeon Silver 4310,0.5,80M,0.330706,57430016.0,200,61,7723000
44148,2022-03-17 06:54:43,Intel Xeon Silver 4314,0.3,768M,0.049991,48611328.0,200,11,1059000
34493,2021-10-28 13:20:32,AMD EPYC 7413,2.0,100M,0.354222,62558208.0,900,101,10525000
